Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
peptidyl-serine phosphorylation (GO:0018105)	1/146	0.53073890445542526439481889610760845243930816650390625	0.56334958982903049484747270980733446776866912841796875	0.600859605476334213136624384787864983081817626953125	0.64073146201257247245308690253295935690402984619140625	-0.7832896114209555	0.49620228530607835	CHEK2
transcription initiation from RNA polymerase II promoter (GO:0006367)	1/161	0.56597110963580454789934037762577645480632781982421875	0.59345377353314254786909032191033475100994110107421875	0.6367593779224163252905555054894648492336273193359375	0.669711918027990460444698328501544892787933349609375	-0.845019065771941	0.4809951996039917	POLR2D
protein autophosphorylation (GO:0046777)	1/176	0.5985818338084036849267022262210957705974578857421875	0.62198503332572474544548413177835755050182342529296875	0.66946288578642565436638278697500936686992645263671875	0.6987898097861331425662001493037678301334381103515625	-0.888889641911819	0.45617108139786844	CHEK2
regulation of angiogenesis (GO:0045765)	1/178	0.60274241664191563483399249889771454036235809326171875	0.62443029969949581658994475219515152275562286376953125	0.673597286642644288434667032561264932155609130859375	0.70098753775612532290750777974608354270458221435546875	-0.8816745889539386	0.44636128842568057	BRCA1
cellular response to interleukin-1 (GO:0071347)	1/151	0.54278679331762391679916390785365365445613861083984375	0.571746454546460558532317008939571678638458251953125	0.6131998025408316177475853692158125340938568115234375	0.649878931833918205285272051696665585041046142578125	-0.7196508044465407	0.4397344790331728	UBE2N
T cell receptor signaling pathway (GO:0050852)	1/164	0.57269657594444411952139262211858294904232025146484375	0.59778449241330944285977011531940661370754241943359375	0.64354639579857131348461507514002732932567596435546875	0.67377357499517087635609868812025524675846099853515625	-0.7769408630983899	0.4330662453686886	UBE2N
ubiquitin-dependent protein catabolic process (GO:0006511)	2/342	0.5281238655717002128398007698706351220607757568359375	0.56161489195770586402289836769341491162776947021484375	0.632802364145901297121099560172297060489654541015625	0.66758234141193562027893904087250120937824249267578125	-0.6435688308362538	0.4108700632863569	DTL;ANAPC10
cellular protein modification process (GO:0006464)	5/1002	0.59273930489640946905893770235707052052021026611328125	0.61684165614972730207199447249877266585826873779296875	0.75657883814481585726952062032069079577922821044921875	0.77451255875269298112328897332190535962581634521484375	-0.7755818941558976	0.4056297939714953	CHEK2;UBE2N;SEPHS1;SKP2;DTL
regulation of nucleic acid-templated transcription (GO:1903506)	3/608	0.6099107626422632932872147648595273494720458984375	0.6309106841104850094126277326722629368305206298828125	0.7360210290556812307016798513359390199184417724609375	0.75683114743671975332972579053603112697601318359375	-0.8136950109267077	0.40232549574163046	SFPQ;CHEK2;E2F1
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	1/164	0.57269657594444411952139262211858294904232025146484375	0.59778449241330944285977011531940661370754241943359375	0.64354639579857131348461507514002732932567596435546875	0.67377357499517087635609868812025524675846099853515625	-0.721230713877477	0.402013450622102	UBE2N
Fc receptor signaling pathway (GO:0038093)	1/184	0.6149696442831444898047266178764402866363525390625	0.63424481223828788056806615713867358863353729248046875	0.68569610753540555236895670532248914241790771484375	0.71036883104492531959550660758395679295063018798828125	-0.8041177773999139	0.3909478878071098	UBE2N
peptidyl-serine modification (GO:0018209)	1/171	0.58799063629708714362465116209932602941989898681640625	0.61282282003210741816445761287468485534191131591796875	0.65889894385486436068077864547376520931720733642578125	0.68880358578473721564705556374974548816680908203125	-0.726619088450109	0.38586689313065103	CHEK2
Fc-epsilon receptor signaling pathway (GO:0038095)	1/183	0.61295797099086313242111145882518030703067779541015625	0.633115034311937829869521010550670325756072998046875	0.68371089104245275080984356463886797428131103515625	0.71036883104492531959550660758395679295063018798828125	-0.7824681023593927	0.38298598309564486	UBE2N
regulation of cell proliferation (GO:0042127)	4/741	0.53337654166121406529299520116182975471019744873046875	0.564415299062632325188815229921601712703704833984375	0.68473834211261197513209708631620742380619049072265625	0.71036883104492531959550660758395679295063018798828125	-0.6033993916320518	0.3792531998775394	TIPIN;BRCA1;CDC6;EEF1E1
positive regulation of MAP kinase activity (GO:0043406)	1/178	0.60274241664191563483399249889771454036235809326171875	0.62443029969949581658994475219515152275562286376953125	0.673597286642644288434667032561264932155609130859375	0.70098753775612532290750777974608354270458221435546875	-0.7486927546113765	0.3790371944141002	UBE2N
positive regulation of protein modification process (GO:0031401)	1/164	0.57269657594444411952139262211858294904232025146484375	0.59778449241330944285977011531940661370754241943359375	0.64354639579857131348461507514002732932567596435546875	0.67377357499517087635609868812025524675846099853515625	-0.6338311994607787	0.3532970278501762	UBE2N
positive regulation of phosphorylation (GO:0042327)	1/209	0.6620294980643717241974854914587922394275665283203125	0.6787275714576868068661497090943157672882080078125	0.73151158266786564521311220232746563851833343505859375	0.75331520659239215031988123882911168038845062255859375	-0.7898787895066822	0.32578168769037974	PTGES3
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	3/566	0.5610381104786064110356846867944113910198211669921875	0.5891752801530654171102696636808104813098907470703125	0.69039174544271386668725654089939780533313751220703125	0.7141627187139449883801489704637788236141204833984375	-0.5629889847729629	0.32538874078027713	SFPQ;EED;E2F1
cellular response to tumor necrosis factor (GO:0071356)	1/195	0.636426114249229346597758194548077881336212158203125	0.6553955960450335016531653309357352554798126220703125	0.70673659977225777861775668498012237250804901123046875	0.72997756418928272381663191481493413448333740234375	-0.7175590887833011	0.3242555873774894	BRCA1
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/205	0.6549021915829957851684639535960741341114044189453125	0.6724181491587668535458988117170520126819610595703125	0.7246522828523500603381535256630741059780120849609375	0.7473652648521997843289454976911656558513641357421875	-0.7393679899127326	0.31295183092219553	UBE2N
positive regulation of cell proliferation (GO:0008284)	2/425	0.646555182514737314392050393507815897464752197265625	0.664835760591790947415802293107844889163970947265625	0.74694822961852980203190099928178824484348297119140625	0.76578817012819599963080463567166589200496673583984375	-0.6985761989257334	0.30464679504905795	TIPIN;E2F1
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	1/216	0.67415323129390569700802871011546812951564788818359375	0.69013315973939082237365028049680404365062713623046875	0.74311112731706308043300168719724752008914947509765625	0.76298631348601875235004854403086937963962554931640625	-0.7704942688010141	0.3038042319117167	UBE2N
proteasomal protein catabolic process (GO:0010498)	1/238	0.7095214038982400328592348159872926771640777587890625	0.7231257965983537427945293529774062335491180419921875	0.7764353560973857870664005531580187380313873291015625	0.7924916263859580478623456656350754201412200927734375	-0.7954384050917175	0.27296631424374035	ANAPC10
activation of protein kinase activity (GO:0032147)	1/234	0.70338652645253885165033125304034911096096038818359375	0.71793218578833728482635478940210305154323577880859375	0.77071198351841252449645480737672187387943267822265625	0.7878135807858328565345118477125652134418487548828125	-0.7158466918466044	0.25186973795642636	UBE2N
cellular response to cytokine stimulus (GO:0071345)	2/457	0.68557859420345257372986225163913331925868988037109375	0.700791136974239226020699788932688534259796142578125	0.78220033112281661669129562142188660800457000732421875	0.7971982725750239584527889746823348104953765869140625	-0.536789652692408	0.2026338715986013	SYNCRIP;BRCA1
proteolysis (GO:0006508)	1/292	0.78102347043679765103973977602436207234859466552734375	0.79249224386465078051600130493170581758022308349609375	0.841183960800042651584362829453311860561370849609375	0.85353614818330314495398170038242824375629425048828125	-0.7817933102494118	0.1932202774659899	UBE2N
antigen receptor-mediated signaling pathway (GO:0050851)	1/258	0.73836080752379584790645594694069586694240570068359375	0.75140989396015156476238416871638037264347076416015625	0.80300026264245183416079498783801682293415069580078125	0.8171917253106542045060223244945518672466278076171875	-0.6204624781687267	0.1882003384726534	UBE2N
cilium assembly (GO:0060271)	1/289	0.777554310264878534297849910217337310314178466796875	0.7901323946956340105174376731156371533870697021484375	0.838132496978057250913707321160472929477691650390625	0.85169052266446698684632110598613508045673370361328125	-0.719599520011858	0.1810525236752261	TUBG1
regulation of cell migration (GO:0030334)	1/317	0.8079253133444426193676690672873519361019134521484375	0.81738856738068788043705126256099902093410491943359375	0.86449704962033868671511527281836606562137603759765625	0.875905368456970645496539873420260846614837646484375	-0.6343371929700031	0.13529502604874696	TBCCD1
regulation of transcription from RNA polymerase II promoter (GO:0006357)	6/1479	0.78232576665905373403120393049903213977813720703125	0.79264971372640202762482886100769974291324615478515625	0.90892139792937320930121813944424502551555633544921875	0.9176330414237572341562554356642067432403564453125	-0.5510832244682533	0.13528213840031675	SFPQ;RBL1;EED;E2F1;MYBL2;BRCA1
cytokine-mediated signaling pathway (GO:0019221)	2/634	0.842338749651222240544257147121243178844451904296875	0.85095917545174637464100442230119369924068450927734375	0.90966517131009216878823053775704465806484222412109375	0.9176330414237572341562554356642067432403564453125	-0.7177820503505282	0.1231520413635713	UBE2N;SNRPA1
organelle assembly (GO:0070925)	1/377	0.85986456251565801522929177735932171344757080078125	0.86739622291725504421577852554037235677242279052734375	0.90753414269369747646720725242630578577518463134765625	0.9176330414237572341562554356642067432403564453125	-0.6734119910729222	0.10167200341565244	TUBG1
phosphorylation (GO:0016310)	1/387	0.86705046846964994866624465430504642426967620849609375	0.8733700782981459465048601487069390714168548583984375	0.91325358592678618219196096106315962970256805419921875	0.91990995317115042961830795320565812289714813232421875	-0.5890845972487101	0.08403768551530864	CHEK2
neutrophil degranulation (GO:0043312)	1/480	0.9186202139164552082917225561686791479587554931640625	0.9212867457420472749873852080781944096088409423828125	0.95220118656092844755534088108106516301631927490234375	0.95459836233639749902835092143504880368709564208984375	-0.8766282602373633	0.07441040022656581	DSN1
neutrophil mediated immunity (GO:0002446)	1/488	0.9219933231212824598088673155871219933032989501953125	0.92199332312128257083116977810277603566646575927734375	0.954598362336397610050653383950702846050262451171875	0.95459836233639749902835092143504880368709564208984375	-0.8624898402987887	0.07004909367922098	DSN1
